"symbol","div_or_split","record_date","payment_date","amount","description"
"ECC","dividend","2022-06-10 00:00:00","2022-06-30 00:00:00",0.14,"Ordinary Shares"
"ECH","dividend","2020-12-15 00:00:00","2020-12-18 00:00:00",0.147242,"iShares MSCI Chile ETF"
"ECH","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.682269,"iShares MSCI Chile ETF"
"ECL","dividend","2021-06-15 00:00:00","2021-07-15 00:00:00",0.48,"Ordinary Shares"
"ECL","dividend","2021-09-14 00:00:00","2021-10-15 00:00:00",0.48,"Ordinary Shares"
"ECL","dividend","2021-12-14 00:00:00","2022-01-18 00:00:00",0.51,"Ordinary Shares"
"ECL","dividend","2022-03-15 00:00:00","2022-04-15 00:00:00",0.51,"Ordinary Shares"
"ECL","dividend","2022-06-21 00:00:00","2022-07-15 00:00:00",0.51,"Ordinary Shares"
"EDU","split","2022-03-28 00:00:00","2022-04-08 00:00:00",10.0,"ADR"
"EEM","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.706827,"iShares MSCI Emerging Markets ETF"
"EEMV","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.819185,"BTC iShares MSCI Emerging Markets Min Vol Factor ETF"
"EFA","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",1.35223,"iShares MSCI EAFE ETF"
"EFX","dividend","2020-08-25 00:00:00","2020-09-15 00:00:00",0.39,"Ordinary Shares"
"EFX","dividend","2020-11-24 00:00:00","2020-12-15 00:00:00",0.39,"Ordinary Shares"
"EFX","dividend","2021-02-22 00:00:00","2021-03-15 00:00:00",0.39,"Ordinary Shares"
"EFX","dividend","2021-05-25 00:00:00","2021-06-15 00:00:00",0.39,"Ordinary Shares"
"EFX","dividend","2021-09-07 00:00:00","2021-09-17 00:00:00",0.39,"Ordinary Shares"
"EFX","dividend","2021-11-24 00:00:00","2021-12-15 00:00:00",0.39,"Ordinary Shares"
"EFX","dividend","2022-02-22 00:00:00","2022-03-15 00:00:00",0.39,"Ordinary Shares"
"EFX","dividend","2022-05-25 00:00:00","2022-06-15 00:00:00",0.39,"Ordinary Shares"
"EGP","dividend","2021-12-31 00:00:00","2022-01-15 00:00:00",1.1,"Ordinary Shares"
"EGP","dividend","2022-03-31 00:00:00","2022-04-14 00:00:00",1.1,"Ordinary Shares"
"EGP","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",1.1,"Ordinary Shares"
"EGY","dividend","2022-02-18 00:00:00","2022-03-18 00:00:00",0.0325,"Ordinary Shares"
"EGY","dividend","2022-05-25 00:00:00","2022-06-24 00:00:00",0.0325,"Ordinary Shares"
"EIDO","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.163158,"iShares MSCI Indonesia ETF"
"EIX","dividend","2020-09-30 00:00:00","2020-10-31 00:00:00",0.6375,"Ordinary Shares"
"EIX","dividend","2020-12-31 00:00:00","2021-01-31 00:00:00",0.6625,"Ordinary Shares"
"EIX","dividend","2021-03-31 00:00:00","2021-04-30 00:00:00",0.6625,"Ordinary Shares"
"EIX","dividend","2021-07-06 00:00:00","2021-07-31 00:00:00",0.6625,"Ordinary Shares"
"EIX","dividend","2021-09-30 00:00:00","2021-10-31 00:00:00",0.6625,"Ordinary Shares"
"EIX","dividend","2021-12-31 00:00:00","2022-01-31 00:00:00",0.7,"Ordinary Shares"
"EIX","dividend","2022-03-31 00:00:00","2022-04-30 00:00:00",0.7,"Ordinary Shares"
"EIX","dividend","2022-07-05 00:00:00","2022-07-31 00:00:00",0.7,"Ordinary Shares"
"EL","dividend","2022-05-31 00:00:00","2022-06-15 00:00:00",0.6,"Ordinary Shares - Class A"
"EMB","dividend","2022-03-02 00:00:00","2022-03-07 00:00:00",0.356357,"BTC iShares J.P. Morgan USD Emerging Markets Bond ETF"
"EMB","dividend","2022-05-03 00:00:00","2022-05-06 00:00:00",0.363991,"iShares J.P. Morgan USD Emerging Markets Bond ETF"
"EMO","dividend","2022-05-23 00:00:00","2022-05-31 00:00:00",0.5,"Ordinary Shares"
"EMR","dividend","2021-02-12 00:00:00","2021-03-10 00:00:00",0.505,"Ordinary Shares"
"EMR","dividend","2021-05-14 00:00:00","2021-06-10 00:00:00",0.505,"Ordinary Shares"
"EMR","dividend","2021-08-13 00:00:00","2021-09-10 00:00:00",0.505,"Ordinary Shares"
"EMR","dividend","2021-11-12 00:00:00","2021-12-10 00:00:00",0.515,"Ordinary Shares"
"EMR","dividend","2022-02-11 00:00:00","2022-03-10 00:00:00",0.515,"Ordinary Shares"
"EMR","dividend","2022-05-13 00:00:00","2022-06-10 00:00:00",0.515,"Ordinary Shares"
"EMXC","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.782877,"IShares MSCI Emerging Markets ex China ETF"
"ENB","dividend","2021-02-12 00:00:00","2021-03-01 00:00:00",0.657145,"Ordinary Shares"
"ENB","dividend","2021-05-14 00:00:00","2021-06-01 00:00:00",0.6898887915792257,"Ordinary Shares"
"ENB","dividend","2021-08-13 00:00:00","2021-09-01 00:00:00",0.6636412045683947,"Ordinary Shares"
"ENB","dividend","2021-11-15 00:00:00","2021-12-01 00:00:00",0.6708928901422935,"Ordinary Shares"
"ENB","dividend","2022-02-15 00:00:00","2022-03-01 00:00:00",0.6857507375807351,"Ordinary Shares"
"ENB","dividend","2022-05-13 00:00:00","2022-06-01 00:00:00",0.0,"Ordinary Shares"
"ENR","dividend","2021-11-30 00:00:00","2021-12-15 00:00:00",0.3,"Ordinary Shares"
"ENR","dividend","2022-02-22 00:00:00","2022-03-16 00:00:00",0.3,"Ordinary Shares"
"ENR","dividend","2022-05-25 00:00:00","2022-06-17 00:00:00",0.3,"Ordinary Shares"
"ENS","dividend","2021-06-11 00:00:00","2021-06-25 00:00:00",0.175,"Ordinary Shares"
"ENS","dividend","2021-09-10 00:00:00","2021-09-24 00:00:00",0.175,"Ordinary Shares"
"ENS","dividend","2021-12-17 00:00:00","2021-12-31 00:00:00",0.175,"Ordinary Shares"
"ENS","dividend","2022-03-11 00:00:00","2022-03-25 00:00:00",0.175,"Ordinary Shares"
"ENS","dividend","2022-06-16 00:00:00","2022-06-30 00:00:00",0.175,"Ordinary Shares"
"ENSG","dividend","2021-12-31 00:00:00","2022-01-31 00:00:00",0.055,"Ordinary Shares"
"ENSG","dividend","2022-03-31 00:00:00","2022-04-29 00:00:00",0.055,"Ordinary Shares"
"ENSG","dividend","2022-06-30 00:00:00","2022-07-29 00:00:00",0.055,"Ordinary Shares"
"ENZL","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.888351,"iShares MSCI New Zealand ETF"
"EOD","dividend","2022-03-14 00:00:00","2022-04-01 00:00:00",0.13428,"Ordinary Shares"
"EOD","dividend","2022-06-13 00:00:00","2022-07-01 00:00:00",0.1335,"Ordinary Shares"
"EOG","dividend","2021-12-15 00:00:00","2021-12-30 00:00:00",2.0,"Ordinary Shares"
"EOG","dividend","2022-01-14 00:00:00","2022-01-28 00:00:00",0.75,"Ordinary Shares"
"EOG","dividend","2022-03-15 00:00:00","2022-03-29 00:00:00",1.0,"Ordinary Shares"
"EOG","dividend","2022-04-15 00:00:00","2022-04-29 00:00:00",0.75,"Ordinary Shares"
"EOG","dividend","2022-06-15 00:00:00","2022-06-30 00:00:00",1.8,"Ordinary Shares"
"EPD","dividend","2021-10-29 00:00:00","2021-11-12 00:00:00",0.45,"Unit"
"EPD","dividend","2022-01-31 00:00:00","2022-02-11 00:00:00",0.465,"Unit"
"EPD","dividend","2022-04-29 00:00:00","2022-05-12 00:00:00",0.465,"Unit"
"EPI","dividend","2021-12-28 00:00:00","2021-12-30 00:00:00",0.192,"WisdomTree India Earnings Fund"
"EPI","dividend","2022-03-28 00:00:00","2022-03-30 00:00:00",0.115,"WisdomTree India Earnings Fund"
"EPR","dividend","2021-07-30 00:00:00","2021-08-16 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2021-08-31 00:00:00","2021-09-15 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2021-09-30 00:00:00","2021-10-15 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2021-10-29 00:00:00","2021-11-15 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2021-11-30 00:00:00","2021-12-15 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2021-12-31 00:00:00","2022-01-18 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2022-01-31 00:00:00","2022-02-15 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2022-02-28 00:00:00","2022-03-15 00:00:00",0.25,"Ordinary Shares"
"EPR","dividend","2022-03-31 00:00:00","2022-04-18 00:00:00",0.275,"Ordinary Shares"
"EPR","dividend","2022-04-29 00:00:00","2022-05-16 00:00:00",0.275,"Ordinary Shares"
"EPR","dividend","2022-05-31 00:00:00","2022-06-15 00:00:00",0.275,"Ordinary Shares"
"EPR","dividend","2022-06-30 00:00:00","2022-07-15 00:00:00",0.275,"Ordinary Shares"
"EQBK","dividend","2021-09-30 00:00:00","2021-10-14 00:00:00",0.08,"Ordinary Shares - Class A"
"EQBK","dividend","2021-12-31 00:00:00","2022-01-14 00:00:00",0.08,"Ordinary Shares - Class A"
"EQBK","dividend","2022-03-31 00:00:00","2022-04-14 00:00:00",0.08,"Ordinary Shares - Class A"
"EQBK","dividend","2022-06-30 00:00:00","2022-07-14 00:00:00",0.08,"Ordinary Shares - Class A"
"EQH","dividend","2021-03-04 00:00:00","2021-03-11 00:00:00",0.17,"Ordinary Shares"
"EQH","dividend","2021-05-31 00:00:00","2021-06-07 00:00:00",0.18,"Ordinary Shares"
"EQH","dividend","2021-08-13 00:00:00","2021-08-20 00:00:00",0.18,"Ordinary Shares"
"EQH","dividend","2021-11-29 00:00:00","2021-12-06 00:00:00",0.18,"Ordinary Shares"
"EQH","dividend","2022-02-28 00:00:00","2022-03-07 00:00:00",0.18,"Ordinary Shares"
"EQH","dividend","2022-05-30 00:00:00","2022-06-06 00:00:00",0.2,"Ordinary Shares"
"EQIX","dividend","2020-08-19 00:00:00","2020-09-23 00:00:00",2.66,"Ordinary Shares"
"EQIX","dividend","2020-11-18 00:00:00","2020-12-09 00:00:00",2.66,"Ordinary Shares"
"EQIX","dividend","2021-02-24 00:00:00","2021-03-17 00:00:00",2.87,"Ordinary Shares"
"EQIX","dividend","2021-05-19 00:00:00","2021-06-16 00:00:00",2.87,"Ordinary Shares"
"EQIX","dividend","2021-08-18 00:00:00","2021-09-22 00:00:00",2.87,"Ordinary Shares"
"EQIX","dividend","2021-11-17 00:00:00","2021-12-15 00:00:00",2.87,"Ordinary Shares"
"EQIX","dividend","2022-03-07 00:00:00","2022-03-23 00:00:00",3.1,"Ordinary Shares"
"EQIX","dividend","2022-05-18 00:00:00","2022-06-15 00:00:00",3.1,"Ordinary Shares"
"EQR","dividend","2022-01-03 00:00:00","2022-01-14 00:00:00",0.6025,"Ordinary Shares"
"EQR","dividend","2022-03-28 00:00:00","2022-04-08 00:00:00",0.625,"Ordinary Shares"
"EQR","dividend","2022-06-27 00:00:00","2022-07-08 00:00:00",0.625,"Ordinary Shares"
"EQT","dividend","2022-02-14 00:00:00","2022-03-01 00:00:00",0.125,"Ordinary Shares"
"EQT","dividend","2022-05-11 00:00:00","2022-06-01 00:00:00",0.125,"Ordinary Shares"
"ERUS","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",1.63817,"iShares MSCI Russia ETF"
"ERX","dividend","2022-03-23 00:00:00","2022-03-29 00:00:00",0.35836,"Direxion Daily Energy Bull 2X Shares"
"ESEA","dividend","2022-06-09 00:00:00","2022-06-16 00:00:00",0.5,"Ordinary Shares"
"ESGV","dividend","2022-03-21 00:00:00","2022-03-23 00:00:00",0.178,"Vanguard ESG U.S. Stock ETF"
"ESML","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.092933,"iShares ESG Aware MSCI USA Small-Cap ETF"
"ESML","dividend","2022-03-25 00:00:00","2022-03-30 00:00:00",0.091287,"iShares ESG Aware MSCI USA Small-Cap ETF"
"ESNT","dividend","2021-12-01 00:00:00","2021-12-10 00:00:00",0.19,"Ordinary Shares"
"ESNT","dividend","2022-03-10 00:00:00","2022-03-21 00:00:00",0.2,"Ordinary Shares"
"ESNT","dividend","2022-06-01 00:00:00","2022-06-10 00:00:00",0.21,"Ordinary Shares"
"ET","dividend","2020-05-07 00:00:00","2020-05-19 00:00:00",0.305,"Unit"
"ET","dividend","2020-08-07 00:00:00","2020-08-19 00:00:00",0.305,"Unit"
"ET","dividend","2020-11-06 00:00:00","2020-11-19 00:00:00",0.1525,"Unit"
"ET","dividend","2021-05-11 00:00:00","2021-05-19 00:00:00",0.1525,"Unit"
"ET","dividend","2021-08-06 00:00:00","2021-08-19 00:00:00",0.1525,"Unit"
"ET","dividend","2021-11-05 00:00:00","2021-11-19 00:00:00",0.1525,"Unit"
"ET","dividend","2022-02-08 00:00:00","2022-02-18 00:00:00",0.175,"Unit"
"ET","dividend","2022-05-09 00:00:00","2022-05-19 00:00:00",0.2,"Unit"
"ETD","dividend","2021-12-14 00:00:00","2022-01-05 00:00:00",0.29,"Ordinary Shares"
"ETD","dividend","2022-02-08 00:00:00","2022-02-23 00:00:00",0.29,"Ordinary Shares"
"ETD","dividend","2022-05-10 00:00:00","2022-05-25 00:00:00",0.32,"Ordinary Shares"
"EUFN","dividend","2020-12-15 00:00:00","2020-12-18 00:00:00",0.071126,"BTC iShares MSCI Europe Financials ETF"
"EUFN","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.414288,"BTC iShares MSCI Europe Financials ETF"
"EURL","dividend","2022-03-23 00:00:00","2022-03-29 00:00:00",0.05787,"Direxion Daily FTSE Europe Bull 3x Shares"
"EWA","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.66653,"iShares MSCI Australia ETF"
"EWJ","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.888134,"iShares MSCI Japan ETF"
"EWS","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",1.00316,"iShares MSCI Singapore ETF"
"EWZ","dividend","2020-12-15 00:00:00","2020-12-18 00:00:00",0.276263,"iShares MSCI Brazil ETF"
"EWZ","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",1.98364,"iShares MSCI Brazil ETF"
"EXC","dividend","2022-02-25 00:00:00","2022-03-10 00:00:00",0.3375,"Ordinary Shares"
"EXC","dividend","2022-05-13 00:00:00","2022-06-10 00:00:00",0.3375,"Ordinary Shares"
"EXPI","dividend","2021-08-16 00:00:00","2021-08-30 00:00:00",0.04,"Ordinary Shares"
"EXPI","dividend","2021-11-15 00:00:00","2021-11-29 00:00:00",0.04,"Ordinary Shares"
"EXPI","dividend","2022-03-11 00:00:00","2022-03-31 00:00:00",0.04,"Ordinary Shares"
"EXPI","dividend","2022-05-16 00:00:00","2022-05-31 00:00:00",0.04,"Ordinary Shares"
"EXR","dividend","2022-03-15 00:00:00","2022-03-31 00:00:00",1.5,"Ordinary Shares"
"EXR","dividend","2022-06-15 00:00:00","2022-06-30 00:00:00",1.5,"Ordinary Shares"
"F","dividend","2021-11-19 00:00:00","2021-12-01 00:00:00",0.1,"Ordinary Shares"
"F","dividend","2022-01-31 00:00:00","2022-03-01 00:00:00",0.1,"Ordinary Shares"
"F","dividend","2022-04-26 00:00:00","2022-06-01 00:00:00",0.1,"Ordinary Shares"
"FAF","dividend","2020-12-08 00:00:00","2020-12-15 00:00:00",0.46,"Ordinary Shares"
"FAF","dividend","2021-03-08 00:00:00","2021-03-15 00:00:00",0.46,"Ordinary Shares"
"FAF","dividend","2021-06-08 00:00:00","2021-06-15 00:00:00",0.46,"Ordinary Shares"
"FAF","dividend","2021-09-08 00:00:00","2021-09-15 00:00:00",0.51,"Ordinary Shares"
"FAF","dividend","2021-12-08 00:00:00","2021-12-15 00:00:00",0.51,"Ordinary Shares"
"FAF","dividend","2022-03-08 00:00:00","2022-03-15 00:00:00",0.51,"Ordinary Shares"
"FAF","dividend","2022-06-08 00:00:00","2022-06-15 00:00:00",0.51,"Ordinary Shares"
"FAMI","split","2022-05-27 00:00:00","2022-05-31 00:00:00",25.0,"Ordinary Shares"
"FAN","dividend","2022-03-28 00:00:00","2022-03-31 00:00:00",0.0329,"First Trust Global Wind Energy ETF"
"FANG","dividend","2021-11-11 00:00:00","2021-11-18 00:00:00",0.5,"Ordinary Shares"
"FANG","dividend","2022-03-04 00:00:00","2022-03-11 00:00:00",0.6,"Ordinary Shares"
"FANG","dividend","2022-05-12 00:00:00","2022-05-23 00:00:00",0.7,"Ordinary Shares"
"FBHS","dividend","2021-02-26 00:00:00","2021-03-17 00:00:00",0.26,"Ordinary Shares"
"FBHS","dividend","2021-05-28 00:00:00","2021-06-16 00:00:00",0.26,"Ordinary Shares"
"FBHS","dividend","2021-08-27 00:00:00","2021-09-15 00:00:00",0.26,"Ordinary Shares"
"FBHS","dividend","2021-11-26 00:00:00","2021-12-15 00:00:00",0.26,"Ordinary Shares"
"FBHS","dividend","2022-02-25 00:00:00","2022-03-16 00:00:00",0.28,"Ordinary Shares"
"FBHS","dividend","2022-05-27 00:00:00","2022-06-15 00:00:00",0.28,"Ordinary Shares"
"FBK","dividend","2020-05-11 00:00:00","2020-05-26 00:00:00",0.09,"Ordinary Shares"
"FBK","dividend","2020-08-19 00:00:00","2020-09-02 00:00:00",0.09,"Ordinary Shares"
"FBK","dividend","2020-11-09 00:00:00","2020-11-23 00:00:00",0.09,"Ordinary Shares"
"FBK","dividend","2021-05-10 00:00:00","2021-05-24 00:00:00",0.11,"Ordinary Shares"
"FBK","dividend","2021-08-09 00:00:00","2021-08-23 00:00:00",0.11,"Ordinary Shares"
"FBK","dividend","2021-11-08 00:00:00","2021-11-22 00:00:00",0.11,"Ordinary Shares"
"FBK","dividend","2022-02-08 00:00:00","2022-02-22 00:00:00",0.13,"Ordinary Shares"
"FBK","dividend","2022-05-09 00:00:00","2022-05-23 00:00:00",0.13,"Ordinary Shares"
"FCG","dividend","2022-03-28 00:00:00","2022-03-31 00:00:00",0.1211,"First Trust Natural Gas ETF"
"FCOM","dividend","2022-03-21 00:00:00","2022-03-23 00:00:00",0.065,"Fidelity MSCI Communication Services Index ETF"
"FCX","dividend","2021-04-15 00:00:00","2021-05-03 00:00:00",0.075,"Ordinary Shares"
"FCX","dividend","2021-07-15 00:00:00","2021-08-02 00:00:00",0.075,"Ordinary Shares"
"FCX","dividend","2022-01-14 00:00:00","2022-02-01 00:00:00",0.075,"Ordinary Shares"
"FCX","dividend","2022-04-14 00:00:00","2022-05-02 00:00:00",0.075,"Ordinary Shares"
"FDX","dividend","2021-03-08 00:00:00","2021-04-01 00:00:00",0.65,"Ordinary Shares"
"FDX","dividend","2021-06-28 00:00:00","2021-07-12 00:00:00",0.75,"Ordinary Shares"
"FDX","dividend","2021-09-03 00:00:00","2021-10-01 00:00:00",0.75,"Ordinary Shares"
"FDX","dividend","2021-12-13 00:00:00","2021-12-27 00:00:00",0.75,"Ordinary Shares"
"FDX","dividend","2022-03-07 00:00:00","2022-04-01 00:00:00",0.75,"Ordinary Shares"
"FDX","dividend","2022-06-27 00:00:00","2022-07-11 00:00:00",1.15,"Ordinary Shares"
"FHB","dividend","2020-08-24 00:00:00","2020-09-04 00:00:00",0.26,"Ordinary Shares"
"FHB","dividend","2020-11-23 00:00:00","2020-12-04 00:00:00",0.26,"Ordinary Shares"
"FHB","dividend","2021-02-22 00:00:00","2021-03-05 00:00:00",0.26,"Ordinary Shares"
"FHB","dividend","2021-05-24 00:00:00","2021-06-04 00:00:00",0.26,"Ordinary Shares"
"FHB","dividend","2021-08-23 00:00:00","2021-09-03 00:00:00",0.26,"Ordinary Shares"
"FHB","dividend","2021-11-22 00:00:00","2021-12-03 00:00:00",0.26,"Ordinary Shares"
"FHB","dividend","2022-02-18 00:00:00","2022-03-04 00:00:00",0.26,"Ordinary Shares"
"FHB","dividend","2022-05-23 00:00:00","2022-06-03 00:00:00",0.26,"Ordinary Shares"
"FHLC","dividend","2022-03-21 00:00:00","2022-03-23 00:00:00",0.218,"Fidelity MSCI Health Care Index ETF"
"FIBK","dividend","2021-05-11 00:00:00","2021-05-21 00:00:00",0.41,"Ordinary Shares - Class A"
"FIBK","dividend","2021-08-09 00:00:00","2021-08-19 00:00:00",0.41,"Ordinary Shares - Class A"
"FIBK","dividend","2021-11-08 00:00:00","2021-11-18 00:00:00",0.41,"Ordinary Shares - Class A"
"FIBK","dividend","2022-02-10 00:00:00","2022-02-21 00:00:00",0.41,"Ordinary Shares - Class A"
"FIBK","dividend","2022-05-10 00:00:00","2022-05-20 00:00:00",0.41,"Ordinary Shares - Class A"
"FIS","dividend","2020-09-11 00:00:00","2020-09-25 00:00:00",0.35,"Ordinary Shares"
"FIS","dividend","2020-12-14 00:00:00","2020-12-28 00:00:00",0.3499999940395355,"Ordinary Shares"
"FIS","dividend","2021-03-12 00:00:00","2021-03-26 00:00:00",0.39,"Ordinary Shares"
"FIS","dividend","2021-06-11 00:00:00","2021-06-25 00:00:00",0.39,"Ordinary Shares"
"FIS","dividend","2021-09-10 00:00:00","2021-09-24 00:00:00",0.39,"Ordinary Shares"
"FIS","dividend","2021-12-13 00:00:00","2021-12-27 00:00:00",0.39,"Ordinary Shares"
"FIS","dividend","2022-03-11 00:00:00","2022-03-25 00:00:00",0.47,"Ordinary Shares"
"FIS","dividend","2022-06-10 00:00:00","2022-06-24 00:00:00",0.47,"Ordinary Shares"
"FIW","dividend","2022-03-28 00:00:00","2022-03-31 00:00:00",0.0873,"First Trust Water ETF"
"FIZZ","dividend","2021-12-13 00:00:00","2022-02-11 00:00:00",3.0,"Ordinary Shares"
"FL","dividend","2020-10-16 00:00:00","2020-10-30 00:00:00",0.15,"Ordinary Shares"
"FL","dividend","2021-01-15 00:00:00","2021-01-29 00:00:00",0.15,"Ordinary Shares"
"FL","dividend","2021-07-16 00:00:00","2021-07-30 00:00:00",0.2,"Ordinary Shares"
"FL","dividend","2021-10-15 00:00:00","2021-10-29 00:00:00",0.3,"Ordinary Shares"
"FL","dividend","2022-01-14 00:00:00","2022-01-28 00:00:00",0.3,"Ordinary Shares"
"FL","dividend","2022-04-14 00:00:00","2022-04-29 00:00:00",0.4,"Ordinary Shares"
"FLJP","dividend","2021-12-14 00:00:00","2021-12-21 00:00:00",0.3114,"Franklin FTSE Japan ETF"
"FLS","dividend","2021-09-24 00:00:00","2021-10-08 00:00:00",0.2,"Ordinary Shares"
"FLS","dividend","2021-12-30 00:00:00","2022-01-14 00:00:00",0.2,"Ordinary Shares"
"FLS","dividend","2022-03-25 00:00:00","2022-04-08 00:00:00",0.2,"Ordinary Shares"
"FLS","dividend","2022-06-24 00:00:00","2022-07-08 00:00:00",0.2,"Ordinary Shares"
"FM","dividend","2021-12-14 00:00:00","2021-12-17 00:00:00",0.212318,"iShares MSCI Frontier and Select EM ETF"
"FMAT","dividend","2022-03-21 00:00:00","2022-03-23 00:00:00",0.201,"Fidelity MSCI Materials Index ETF"
"FMC","dividend","2021-03-31 00:00:00","2021-04-15 00:00:00",0.48,"Ordinary Shares"
"FMC","dividend","2021-06-30 00:00:00","2021-07-15 00:00:00",0.48,"Ordinary Shares"
"FMC","dividend","2021-09-30 00:00:00","2021-10-21 00:00:00",0.48,"Ordinary Shares"
"FMC","dividend","2021-12-31 00:00:00","2022-01-20 00:00:00",0.53,"Ordinary Shares"
"FMC","dividend","2022-03-31 00:00:00","2022-04-21 00:00:00",0.53,"Ordinary Shares"
"FMC","dividend","2022-06-30 00:00:00","2022-07-21 00:00:00",0.53,"Ordinary Shares"
"FMS","dividend","2021-05-25 00:00:00","2021-06-07 00:00:00",0.833748,"ADR"
"FMS","dividend","2022-05-16 00:00:00","2022-05-27 00:00:00",0.70929,"ADR"
"FNF","dividend","2020-12-17 00:00:00","2020-12-31 00:00:00",0.36,"Ordinary Shares"
"FNF","dividend","2021-06-16 00:00:00","2021-06-30 00:00:00",0.36,"Ordinary Shares"
"FNF","dividend","2021-09-16 00:00:00","2021-09-30 00:00:00",0.4,"Ordinary Shares"
"FNF","dividend","2021-12-17 00:00:00","2021-12-31 00:00:00",0.44,"Ordinary Shares"
"FNF","dividend","2022-03-17 00:00:00","2022-03-31 00:00:00",0.44,"Ordinary Shares"
"FNF","dividend","2022-06-16 00:00:00","2022-06-30 00:00:00",0.44,"Ordinary Shares"
"FNGD","split","2021-11-27 00:00:00","2021-12-06 00:00:00",20.0,"ZC SP ETN REDEEM 08/01/2038 USD 50 - Se D FNGD"
"FNV","dividend","2020-06-11 00:00:00","2020-06-25 00:00:00",0.26,"Ordinary Shares"
"FNV","dividend","2020-09-10 00:00:00","2020-09-24 00:00:00",0.26,"Ordinary Shares"
"FNV","dividend","2021-03-11 00:00:00","2021-03-25 00:00:00",0.26,"Ordinary Shares"
"FNV","dividend","2021-06-10 00:00:00","2021-06-24 00:00:00",0.0,"Ordinary Shares"
"FNV","dividend","2021-09-16 00:00:00","2021-09-30 00:00:00",0.0,"Ordinary Shares"
"FNV","dividend","2021-12-09 00:00:00","2021-12-23 00:00:00",0.3,"Ordinary Shares"
