,trade_id,address,chain,symbol,target_position_value,entry_date_time,next_market_open,market_entry_date_time,market_entry_date,vwap,post_cumulative_share_count,realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
3358,465,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,HUBS,190.30681689016856,2022-04-27 14:01:32,2022-04-27 13:30:00,2022-04-27 15:00:00,2022-04-27,377.687609,0.5038736044162057,-14.62239587620295,9515.340844508428,190.30681689016856,0.0,-190.30681689016856,0.5038736044162057,0.0,0.0
3365,466,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,DDOG,190.30681689016856,2022-04-27 14:01:32,2022-04-27 13:30:00,2022-04-27 15:00:00,2022-04-27,121.654459,1.5643225776884064,-22.458705491421355,9515.340844508428,190.30681689016856,0.0,-190.30681689016856,1.5643225776884064,0.0,0.0
3372,467,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MDB,190.30681689016856,2022-04-27 14:01:32,2022-04-27 13:30:00,2022-04-27 15:00:00,2022-04-27,363.015827,0.5242383464734406,0.0,9515.340844508428,167.57914331594793,0.0,-190.30681689016856,0.5242383464734406,0.0,0.0
3379,468,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ANET,190.30681689016856,2022-04-27 14:01:32,2022-04-27 13:30:00,2022-04-27 15:00:00,2022-04-27,115.029364,1.6544194479782446,-12.266343914531165,9515.340844508428,190.30681689016856,0.0,-190.30681689016856,1.6544194479782446,0.0,0.0
3386,469,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MPWR,190.30681689016856,2022-04-27 14:01:32,2022-04-27 13:30:00,2022-04-27 15:00:00,2022-04-27,392.697355,0.4846144606453195,0.0,9515.340844508428,190.77029973725743,0.0,-190.30681689016856,0.4846144606453195,0.0,0.0
3393,470,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,PANW,190.30681689016856,2022-04-27 14:01:32,2022-04-27 13:30:00,2022-04-27 15:00:00,2022-04-27,577.395298,0.3295953700166234,-27.418208251350478,9515.340844508428,190.30681689016856,0.0,-190.30681689016856,0.3295953700166234,0.0,0.0
3400,471,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,REET,-945.2811477674261,2022-05-03 13:32:31,2022-05-03 13:30:00,2022-05-03 14:00:00,2022-05-03,27.265,-34.67013195552635,-0.0,9452.81147767426,-945.2811477674261,-1290.8135841734095,-345.5324364059834,12.6731133836781,-47.34324533920445,0.0
3407,472,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,QQQ,-4726.40573883713,2022-05-03 13:32:31,2022-05-03 13:30:00,2022-05-03 14:00:00,2022-05-03,318.23657,-14.851862370302479,-0.0,9452.81147767426,-4726.40573883713,-4979.230866623934,-252.82512778680393,0.7944565509451159,-15.646318921247595,0.0
3416,473,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,REET,-945.2811477674261,2022-05-03 13:34:55,2022-05-03 13:30:00,2022-05-03 14:00:00,2022-05-03,27.265,-34.67013195552636,-0.0,9452.81147767426,-945.2811477674261,-945.281147767426,1.1368683772161603e-13,-4.169698797785294e-15,-34.67013195552635,0.0
3423,474,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,QQQ,-4726.40573883713,2022-05-03 13:34:55,2022-05-03 13:30:00,2022-05-03 14:00:00,2022-05-03,318.23657,-14.851862370302479,-0.0,9452.81147767426,-4726.40573883713,-4726.40573883713,0.0,-0.0,-14.851862370302479,0.0
3432,475,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,REET,-945.2811477674261,2022-05-03 13:42:11,2022-05-03 13:30:00,2022-05-03 14:00:00,2022-05-03,27.265,-34.67013195552635,59.87413910270755,9452.81147767426,-945.2811477674261,-945.2811477674262,-1.1368683772161603e-13,4.169698797785294e-15,-34.67013195552636,0.0
3439,476,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,QQQ,-4726.40573883713,2022-05-03 13:42:11,2022-05-03 13:30:00,2022-05-03 14:00:00,2022-05-03,318.23657,-14.851862370302479,272.12030761111754,9452.81147767426,-4726.40573883713,-4726.40573883713,0.0,-0.0,-14.851862370302479,0.0
3452,477,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,EWZ,526.8466240535894,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,31.527731,16.710578507967774,-37.337481616219904,9579.02952824708,526.8466240535894,422.04359784706537,-104.80302620652401,3.3241537808897195,13.386424727078056,0.0
3459,478,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MJ,478.951476412354,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,8.044537,59.53748194735806,0.0,9579.02952824708,342.3405211973088,381.01976644666763,-97.93170996568637,12.173691284617917,47.36379066274014,0.0
3466,479,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,XP,95.7902952824708,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,21.242053,4.509465035346198,0.0,9579.02952824708,78.00795946784886,74.63559048590197,-21.154704796568822,0.9958879585023549,3.5135770768438426,0.0
3473,480,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,NG,95.7902952824708,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,5.893701,16.252995406870962,0.0,9579.02952824708,72.27253598863665,79.11747728620855,-16.67281799626224,2.828921588703302,13.42407381816766,0.0
3480,481,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CVNA,95.7902952824708,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,48.205246,1.9871342484689487,-42.31903234239845,9579.02952824708,95.7902952824708,78.7446346708202,-17.04566061165059,0.3536059252067833,1.6335283232621653,0.0
3487,482,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,PCT,95.7902952824708,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,8.259803,11.597164639697919,0.0,9579.02952824708,76.57027953360551,48.218209406228105,-47.57208587624269,5.7594697931951515,5.837694846502768,0.0
3495,484,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,NRIX,0.0,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,10.289568,0.0,0.0,9579.02952824708,0.0,22.954380742424046,22.954380742424046,-2.230840084095275,2.230840084095275,0.0
3502,485,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,XLY,-1436.8544292370618,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,159.505761,-9.008166352292829,70.40523385761146,9579.02952824708,-1436.8544292370618,-1284.8566079264358,151.99782131062602,-0.952929977937449,-8.05523637435538,0.0
3511,486,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IWM,-1436.8544292370618,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 20:00:00,2022-05-05,185.857973,-7.730927040924211,65.05604482460464,9579.02952824708,-1436.8544292370618,-1341.82713996223,95.0272892748319,-0.5112898184617127,-7.219637222462499,0.0
3520,487,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SPY,-1436.8544292370618,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 20:00:00,2022-05-05,414.496496,-3.4665056112731576,49.22836269502614,9579.02952824708,-1436.8544292370618,-1347.8745453895667,88.9798838474951,-0.21466980953077855,-3.251835801742379,0.0
3522,488,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IYY,-1436.8544292370618,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 18:00:00,2022-05-05,101.11,-14.210804363930984,49.3114911428405,9579.02952824708,-1436.8544292370618,-1332.9037514570944,103.95067777996746,-1.0280949241417017,-13.182709439789283,0.0
3529,489,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GOLD,191.5805905649416,2022-05-05 19:26:29,2022-05-05 13:30:00,2022-05-05 19:00:00,2022-05-05,22.505273,8.512697915948035,-17.175823716768786,9579.02952824708,191.5805905649416,0.0,-191.5805905649416,8.512697915948035,0.0,0.0
3532,490,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,REET,0.0,2022-05-11 14:45:16,2022-05-11 13:30:00,2022-05-11 15:00:00,2022-05-11,25.538034,0.0,0.0,9090.986840604726,0.0,-885.4070086647184,-885.4070086647184,34.67013195552635,-34.67013195552635,0.0
3552,491,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ETHUSD,909.0986840604727,2022-05-11 14:58:10,2022-05-11 13:30:00,2022-05-11 15:00:00,2022-05-11,2307.979695,0.3938937097366763,-66.79933133185565,9090.986840604726,767.7800292543393,388.75485504067245,-520.3438290198003,0.22545424907639852,0.1684394606602778,0.0
3576,492,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BTCUSD,909.0986840604727,2022-05-11 14:58:10,2022-05-11 13:30:00,2022-05-11 15:00:00,2022-05-11,31330.583765,0.029016334035755962,-51.04228442596321,9090.986840604726,862.0067803807583,385.6624823048975,-523.4362017555752,0.016706876759197697,0.012309457276558265,0.0
3603,496,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,UNIUSD,0.0,2022-05-11 14:58:10,2022-05-11 13:30:00,2022-05-11 15:00:00,2022-05-11,5.588773,0.0,0.0,9090.986840604726,0.0,17.457354213289314,17.457354213289314,-3.1236470354564974,3.1236470354564974,0.0
3629,500,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ETHUSD,886.93947229886,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,2138.392495,0.41476925979337576,-77.8763636452159,8869.3947229886,822.2348402252032,842.2993527286171,-44.64011957024286,0.020875550056699416,0.3938937097366763,0.0
3640,501,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BABA,620.857630609202,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,87.380457,7.10522297462008,0.0,8869.3947229886,777.7031256816965,555.3724628474085,-65.48516776179349,0.7494257870703684,6.355797187549712,0.0
3648,502,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SUI,399.122762534487,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,160.857192,2.4812242310837243,0.8002047394214483,8869.3947229886,399.122762534487,279.8684304599963,-119.25433207449066,0.7413677348942574,1.739856496189467,0.0
3654,503,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GNOM,443.46973614943,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,11.78,37.6459877885764,63.24525948480841,8869.3947229886,443.46973614943005,143.4597179484432,-300.0100182009868,25.46774348055915,12.17824430801725,0.0
3659,504,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,JOBY,354.775788919544,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,5.277865,67.2195649035252,-13.50051185435385,8869.3947229886,354.775788919544,288.15095811568085,-66.62483080386318,12.623443533296735,54.59612137022846,0.0
3666,505,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,WDAY,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,183.177741,1.4525882906791496,0.0,8869.3947229886,212.38124026225154,228.38691933747006,-37.694922352187945,0.20578331267983016,1.2468049779993196,0.0
3673,506,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IFF,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,130.943295,2.0320386904091423,-4.139270940518177,8869.3947229886,266.081841689658,230.3634808851269,-35.7183608045311,0.27277731788046955,1.7592613725286728,0.0
3680,507,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,TCOM,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,20.318406,13.095606106584247,0.0,8869.3947229886,321.3000279491331,215.42840219151591,-50.65343949814209,2.4929829386292455,10.602623167955002,0.0
3687,508,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,NOAH,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,16.864449,15.777677746225685,0.0,8869.3947229886,266.081841689658,211.15053861081037,-54.931303078847634,3.2572248923666365,12.520452853859048,0.0
3694,509,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,HDB,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,53.039877,5.016637608146377,0.0,8869.3947229886,294.2773316359335,208.2179877160403,-57.863853973617694,1.090950003025416,3.925687605120961,0.0
3701,510,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,DLTR,221.734868074715,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,160.235528,1.383805894000705,7.606043430780406,8869.3947229886,221.73486807471497,204.049748445755,-17.685119628959995,0.11036952821698816,1.2734363657837169,0.0
3709,511,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CRWD,221.734868074715,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,153.307672,1.4463390199723012,0.0,8869.3947229886,272.0643187360436,204.45563119765364,-17.27923687706135,0.11270953796142277,1.3336294820108785,0.0
3716,512,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CNHI,221.734868074715,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,14.326193,15.477584873714532,0.0,8869.3947229886,172.26226935161927,204.9691582185338,-16.76570985618119,1.170283679424198,14.307301194290334,0.0
3723,513,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,COPX,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,35.539673,7.486896170644508,0.0,8869.3947229886,209.19176270947526,197.87240047608003,-68.20944121357797,1.9192478561515738,5.567648314492934,0.0
3730,514,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SWN,221.734868074715,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,6.646298,33.36216162361588,0.0,8869.3947229886,198.87701657342592,196.6120604418611,-25.122807632853892,3.779970087536534,29.58219153607935,0.0
3736,515,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,JBT,221.734868074715,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,116.811559,1.8982271101673678,0.0,8869.3947229886,211.04489010840797,193.69489265038692,-28.039975424328077,0.24004452696610337,1.6581825832012644,0.0
3740,516,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SLB,221.734868074715,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,40.346033,5.495828253417505,-22.531538369433175,8869.3947229886,221.73486807471497,182.5829012817761,-39.15196679293891,0.9704043714270225,4.525423881990482,0.0
3747,517,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,MUFG,221.734868074715,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,5.757237,38.51411155641413,-20.218021375651144,8869.3947229886,221.734868074715,183.5770395734975,-38.157828501217494,6.627802277588624,31.886309278825504,0.0
3754,518,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ARKF,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,18.263778,14.56882807542109,-16.80792583116061,8869.3947229886,266.081841689658,181.5746896673009,-84.5071520223571,4.627035656169118,9.941792419251971,0.0
3761,519,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ZTO,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,25.773795,6.882490314669299,-8.023772388609025,8869.3947229886,177.387894459772,162.30168014051213,-15.08621431925988,0.5853315089710258,6.297158805698273,0.0
3768,520,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,FOUR,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,46.355425,3.826691146932037,0.0,8869.3947229886,124.97013551740382,163.5793093945184,-13.808585065253624,0.29788498466476415,3.528806162267273,0.0
3775,521,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GDS,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,28.248538,6.279542483217079,0.0,8869.3947229886,174.69780125538665,170.10791667732715,-7.27997778244486,0.25771166573097903,6.0218308174861,0.0
3782,522,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SCHW,0.0,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,65.633856,0.0,0.0,8869.3947229886,0.0,147.11687757373932,147.11687757373932,-2.2414785072773924,2.2414785072773924,0.0
3789,523,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GOLD,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,20.487602,8.65830439598407,-9.931811098067392,8869.3947229886,177.387894459772,174.40476684817278,-2.9831276115992296,0.14560648003603496,8.512697915948035,0.0
3796,524,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,CGC,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,5.668487,31.293693442319267,-25.01761804768836,8869.3947229886,177.387894459772,157.00929025131825,-20.378604208453766,3.595069408901135,27.69862403341813,0.0
3803,525,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,TV,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,8.457718,20.97349361373505,0.0,8869.3947229886,164.1175875274768,145.69700173511225,-31.69089272465976,3.74697911714008,17.226514496594973,0.0
3810,526,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ANET,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,107.615075,1.6483554414636798,-12.383176297735739,8869.3947229886,177.387894459772,178.04047297563739,0.6525785158653719,-0.006064006514564728,1.6544194479782446,0.0
3817,527,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,PANW,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,494.207818,0.3589338088127372,7.170877262456882,8869.3947229886,177.387894459772,162.88860863881808,-14.49928582095393,0.029338438796113763,0.3295953700166234,0.0
3824,528,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GDX,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,30.830837,5.753586724219392,-4.79796775160706,8869.3947229886,177.387894459772,156.75140691151444,-20.636487548257577,0.6693456797250615,5.0842410444943305,0.0
3831,529,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,HUBS,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,348.667641,0.5087592698623042,0.0,8869.3947229886,149.47300847957231,175.68442101396562,-1.7034734458063951,0.004885665446098553,0.5038736044162057,0.0
3838,530,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,THRM,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,65.443293,2.710558810965885,0.0,8869.3947229886,177.387894459772,152.25916755792534,-25.128726901846676,0.3839771159108188,2.326581695055066,0.0
3858,531,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SOLUSD,88.693947229886,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,55.181037,1.607326575429998,0.0,8869.3947229886,54.91771033794633,54.88380388608944,-33.81014334379657,0.6127130837319452,0.9946134916980526,0.0
3882,532,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,AVAXUSD,88.693947229886,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,37.265146,2.38007781399504,0.0,8869.3947229886,42.36372855495317,61.21615617877864,-27.477791051107367,0.7373590070224699,1.64271880697257,0.0
3893,533,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,AAPL,0.0,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,145.937167,0.0,0.0,8869.3947229886,0.0,-246.4618544892358,-246.4618544892358,1.688821700158369,-1.688821700158369,0.0
3900,534,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,XLY,-1330.40920844829,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,151.690049,-8.77057669384951,95.8356968577423,8869.3947229886,-1330.40920844829,-1366.4491953794504,-36.039986931160456,0.2375896584433199,-9.008166352292829,0.0
3907,535,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IWM,-1330.40920844829,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,177.442935,-7.497673595447967,1.7876853107099795,8869.3947229886,-1330.40920844829,-1371.7983844124572,-41.38917596416718,0.23325344547624383,-7.730927040924211,0.0
3914,536,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IYY,-1330.40920844829,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,97.64,-13.625657603935784,16.35078912472298,8869.3947229886,-1330.40920844829,-1387.5429380942214,-57.13372964593145,0.5851467599952013,-14.210804363930984,0.0
3917,537,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SPY,-1330.40920844829,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,400.295347,-3.3235690057828475,20.15806420390799,8869.3947229886,-1330.40920844829,-1387.6260665420357,-57.216858093745714,0.14293660549030993,-3.4665056112731576,0.0
3926,538,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,QQQ,-4434.6973614943,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,299.914268,-14.786550140036354,170.4117816825388,8869.3947229886,-4434.6973614943,-4454.285431226012,-19.588069731712494,0.06531223026612556,-14.851862370302479,0.0
3934,539,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,NEM,177.387894459772,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,65.524849,2.7071850933952097,-9.414907544185018,8869.3947229886,177.387894459772,0.0,-177.387894459772,2.7071850933952097,0.0,0.0
3941,540,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,COIN,266.081841689658,2022-05-13 13:41:40,2022-05-13 13:30:00,2022-05-13 14:00:00,2022-05-13,68.015441,3.9120799303449054,-42.15673763675376,8869.3947229886,266.081841689658,0.0,-266.081841689658,3.9120799303449054,0.0,0.0
3953,541,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,TAN,212.46944669166984,2022-05-24 17:41:26,2022-05-24 13:30:00,2022-05-24 18:00:00,2022-05-24,66.292629,3.2050236941375463,32.29556548004321,8498.777867666793,212.46944669166984,0.0,-212.46944669166984,3.2050236941375463,0.0,0.0
3971,542,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BTCUSD,852.9985864297723,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,29571.495785,0.028845297262996474,-210.80845971814267,8529.985864297723,642.4746086387212,858.0563996345095,5.057813204737158,-0.0001710367727594865,0.029016334035755962,0.0
3995,543,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ETHUSD,852.9985864297723,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,1950.634213,0.43729294849078515,-323.76481956991165,8529.985864297723,517.154267630117,809.0631086536441,-43.93547777612821,0.022523688697409415,0.41476925979337576,0.0
4006,544,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,KWEB,597.0990105008407,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,25.192998,23.700990668154727,0.0,8529.985864297723,713.9932919177878,548.3583787200698,-48.740631780770855,1.9346896221232128,21.766301046031515,0.0
4013,545,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BIDU,426.49929321488617,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,117.339856,3.634735099852911,0.0,8529.985864297723,523.4886082361825,379.992421801503,-46.50687141338318,0.39634334827701834,3.2383917515758927,0.0
4020,546,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,SUI,426.49929321488617,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,161.179696,2.646110544934184,-0.1754318369080929,8529.985864297723,426.49929321488617,399.92296727390845,-26.57632594097771,0.16488631385045985,2.4812242310837243,0.0
4027,547,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,BILL,341.19943457190897,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,109.113923,3.1270018086684406,0.0,8529.985864297723,405.4378923966506,244.85233334956789,-96.34710122234108,0.8829954837417135,2.244006324926727,0.0
4034,548,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,IFF,255.89957592893168,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,128.906291,1.9851597151990952,0.0,8529.985864297723,231.2889633323328,261.9425707491398,6.042994820208122,-0.04687897521004713,2.0320386904091423,0.0
4041,549,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,ARKF,341.19943457190897,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,17.110087,19.94142020270902,25.581053250237183,8529.985864297723,341.19943457190897,249.27391585849742,-91.92551871341155,5.37259212728793,14.56882807542109,0.0
4048,550,0xd019955e5Db68ebd41CE5A7A327DdD5f2658e8D9,MATIC,GRBK,0.0,2022-05-25 15:53:41,2022-05-25 13:30:00,2022-05-25 16:00:00,2022-05-25,22.75597,0.0,0.0,8529.985864297723,0.0,198.04978748751938,198.04978748751938,-8.703201291244424,8.703201291244424,0.0
